Plate,Well,Concentration,CPD_ID,Class,Eccent,R/N,Nuclei,Surface_nucleus,G/N,LDA_1
4178_Plaque cell 5_20122017_1117,G11,2.35E-08,EC_11259174,2,0.927170834,-0.005197874,0.04543719,0.809017237,1.064603419,0.981251229
4178_Plaque cell 5_20122017_1117,H11,2.35E-08,EC_11258170,2,0.86929843,-0.000645572,0.050400916,0.974658818,0.997564547,0.961858728
4178_Plaque cell 5_20122017_1117,I11,2.35E-08,EC_11257109,2,0.985352517,-0.003199508,0.008781978,1.1061162,1.308961758,1.037930539
4178_Plaque cell 5_20122017_1117,J11,2.35E-08,EC_11261486,2,0.994853587,-0.014838745,0.067964872,1.145975767,1.429062272,1.039116185
4178_Plaque cell 5_20122017_1117,K11,2.35E-08,EC_11262262,2,0.875743818,0.078478916,0.163421153,0.537259457,1.195319101,0.91932461
4178_Plaque cell 5_20122017_1117,L11,2.35E-08,EC_11258805,2,1.081439511,-0.00589472,0.037037037,0.91843307,1.191566515,1.022229923
4178_Plaque cell 5_20122017_1117,M11,2.35E-08,EC_11191287,2,0.875719075,0.238355395,0.269186712,0.580946599,1.12130049,0.812647618
4178_Plaque cell 5_20122017_1117,N11,2.35E-08,EC_11190004,2,1.005616518,0.047953292,0.13707522,0.849668717,1.242540625,0.964044747
4178_Plaque cell 5_20122017_1117,O11,2.35E-08,EC_11191498,2,1.073633293,-0.030907949,-0.039709813,1.159042314,1.145303551,1.052900352
4178_Plaque cell 5_20122017_1117,P11,2.35E-08,EC_11257142,2,1.035418703,0.012670631,-0.077128675,1.318744556,1.280506716,1.066781728
4178_Plaque cell 5_20122017_1117,A12,7.06E-09,EC_11259170,2,0.985896849,-0.005051531,-0.026727759,0.64891904,0.859840723,0.984365643
4178_Plaque cell 5_20122017_1117,B12,7.06E-09,EC_11191643,2,0.92494402,-0.01047863,-0.038946163,1.164585698,0.893340633,0.990760949
4178_Plaque cell 5_20122017_1117,C12,7.06E-09,EC_11191242,2,1.04290327,-0.02376238,0.096219931,0.791199219,1.490385284,1.044935227
4178_Plaque cell 5_20122017_1117,D12,7.06E-09,EC_11191538,2,1.116338624,0.00310818,0.078655976,0.474566428,1.304612735,1.022191461
4178_Plaque cell 5_20122017_1117,E12,7.06E-09,EC_11259165,2,1.089592122,-0.024221073,0.051928217,0.980862128,1.378091712,1.05166548
4178_Plaque cell 5_20122017_1117,F12,7.06E-09,EC_11191211,2,1.150507837,-0.005385597,0.047346315,0.745532297,1.239512284,1.03274991
4178_Plaque cell 5_20122017_1117,G12,7.06E-09,EC_11259174,2,0.990894808,0.025142922,0.105001909,0.797666499,1.124105166,0.964791614
4178_Plaque cell 5_20122017_1117,H12,7.06E-09,EC_11258170,2,1.061930152,0.037095233,0.087819779,0.813504738,1.338393112,1.006587058
4178_Plaque cell 5_20122017_1117,I12,7.06E-09,EC_11257109,2,0.72846486,0.036512517,0.095838106,1.295779109,1.025110731,0.92032248
4178_Plaque cell 5_20122017_1117,J12,7.06E-09,EC_11261486,2,1.140388208,0.09958819,0.127529591,0.375749017,1.029658568,0.932224947
4178_Plaque cell 5_20122017_1117,K12,7.06E-09,EC_11262262,2,0.968601932,-0.020464064,0.043146239,0.92239263,1.178427137,1.009640654
4178_Plaque cell 5_20122017_1117,L12,7.06E-09,EC_11258805,2,1.110610765,-0.009808809,0.075601375,0.945094106,1.343732648,1.035194789
4178_Plaque cell 5_20122017_1117,M12,7.06E-09,EC_11191287,2,0.90312125,0.016655539,0.080565101,0.949581607,1.126778485,0.967293655
4178_Plaque cell 5_20122017_1117,N12,7.06E-09,EC_11190004,2,0.895055237,-0.012486286,0.055746468,0.990365071,0.944144332,0.959588257
4178_Plaque cell 5_20122017_1117,O12,7.06E-09,EC_11191498,2,1.059876536,-0.000388598,-0.004581901,1.322704115,1.252566457,1.04373576
4178_Plaque cell 5_20122017_1117,P12,7.06E-09,EC_11257142,2,1.031707347,-0.010344111,-0.074455899,1.287200063,1.15035907,1.054569376
4178_Plaque cell 5_20122017_1117,A13,2.12E-09,EC_11259170,2,1.213031806,-0.03103909,-0.061473845,0.329184595,0.984577829,1.050524022
4178_Plaque cell 5_20122017_1117,B13,2.12E-09,EC_11191643,2,0.965373053,0.040520347,0.00076365,1.138716575,1.035516437,0.983290485
4178_Plaque cell 5_20122017_1117,C13,2.12E-09,EC_11191242,2,1.095740601,0.005629421,0.005727377,1.188870998,1.182456641,1.031324508
4178_Plaque cell 5_20122017_1117,D13,2.12E-09,EC_11191538,2,1.044956886,-0.00931718,0.04696449,0.82445952,1.424876559,1.048767437
4178_Plaque cell 5_20122017_1117,E13,2.12E-09,EC_11259165,2,1.058713644,-0.011417008,0.063001145,0.704748832,1.327483275,1.030592
4178_Plaque cell 5_20122017_1117,F13,2.12E-09,EC_11191211,2,0.992861826,0.023024394,0.042764414,1.163793786,1.329684414,1.020241405
4178_Plaque cell 5_20122017_1117,G13,2.12E-09,EC_11259174,2,0.859834474,0.025679793,0.085910653,0.801626059,1.200317816,0.966798589
4178_Plaque cell 5_20122017_1117,H13,2.12E-09,EC_11258170,2,0.825863199,0.041078934,0.079801451,1.114563261,1.05525568,0.939882003
4178_Plaque cell 5_20122017_1117,I13,2.12E-09,EC_11257109,2,0.996498955,0.023458717,0.06109202,0.867486735,1.301002157,1.008200873
4178_Plaque cell 5_20122017_1117,J13,2.12E-09,EC_11261486,2,0.965929756,0.047656505,0.087056128,1.181611805,1.348220131,0.994649646
4178_Plaque cell 5_20122017_1117,K13,2.12E-09,EC_11262262,2,0.966461717,0.00080036,0.023673158,1.200221735,1.109109022,1.00020673
4178_Plaque cell 5_20122017_1117,L13,2.12E-09,EC_11258805,2,0.982259721,0.034086344,0.079037801,0.950241533,1.232465091,0.986532786
4178_Plaque cell 5_20122017_1117,M13,2.12E-09,EC_11191287,2,0.848589066,0.038427155,0.082856052,1.137792677,1.117565654,0.95161338
4178_Plaque cell 5_20122017_1117,N13,2.12E-09,EC_11190004,2,0.780881571,0.080040064,0.112638412,1.084998548,1.154537683,0.922658119
4178_Plaque cell 5_20122017_1117,O13,2.12E-09,EC_11191498,2,1.032919723,0.012393148,-0.012600229,0.853892247,1.201606547,1.029178705
4178_Plaque cell 5_20122017_1117,P13,2.12E-09,EC_11257142,2,0.838580778,0.019985344,-0.013745704,1.517250482,1.042879601,0.983506736
4178_Plaque cell 5_20122017_1117,A14,6.35E-10,EC_11259170,2,1.033525911,-0.029766766,-0.042764414,1.155874667,0.936781168,1.018495791
4178_Plaque cell 5_20122017_1117,B14,6.35E-10,EC_11191643,2,1.070825034,-0.011858569,-0.022145857,0.677955811,0.984407418,1.013621892
4178_Plaque cell 5_20122017_1117,C14,6.35E-10,EC_11191242,2,0.78347952,0.034617182,0.030927835,1.399255603,1.013387893,0.95032185
4178_Plaque cell 5_20122017_1117,D14,6.35E-10,EC_11191538,2,0.95510497,0.014399476,0.006872852,0.834358419,0.942131355,0.974146858
4178_Plaque cell 5_20122017_1117,E14,6.35E-10,EC_11259165,2,0.989682432,-0.003263933,0.037037037,0.949053665,1.262950861,1.020664586
4178_Plaque cell 5_20122017_1117,F14,6.35E-10,EC_11191211,2,0.929162594,-0.003934357,-0.008018328,1.021645593,1.071529905,1.002714066
4178_Plaque cell 5_20122017_1117,G14,6.35E-10,EC_11259174,2,0.913463561,0.005259282,0.064528446,1.063352955,1.153838289,0.982997619
4178_Plaque cell 5_20122017_1117,H14,6.35E-10,EC_11258170,2,0.920045031,0.006131787,0.053837342,0.885832695,1.041736429,0.970296018
4178_Plaque cell 5_20122017_1117,I14,6.35E-10,EC_11257109,2,0.788143456,0.032842493,0.079801451,1.331547132,1.062988067,0.940430589
4178_Plaque cell 5_20122017_1117,J14,6.35E-10,EC_11261486,2,0.887694382,0.061833511,0.166093929,0.864319088,1.245071935,0.934551235
4178_Plaque cell 5_20122017_1117,K14,6.35E-10,EC_11262262,2,0.714943154,0.11456266,0.225276823,0.770741494,1.095767281,0.85086412
4178_Plaque cell 5_20122017_1117,L14,6.35E-10,EC_11258805,2,0.960560662,0.04563208,0.129820542,0.905630494,1.342209602,0.976805222
4178_Plaque cell 5_20122017_1117,M14,6.35E-10,EC_11191287,2,0.921665656,0.038296858,0.18403971,0.997360294,1.232014212,0.939257969
4178_Plaque cell 5_20122017_1117,N14,6.35E-10,EC_11190004,2,0.77105885,0.061605492,0.067583047,0.9613283,1.144071624,0.94251308
4178_Plaque cell 5_20122017_1117,O14,6.35E-10,EC_11191498,2,1.073237415,0.034712492,0.026345934,1.256051527,1.338819139,1.033600215
4178_Plaque cell 5_20122017_1117,P14,6.35E-10,EC_11257142,2,0.911830564,0.011917806,-0.103474609,1.314125069,0.86471163,1.001427831
4178_Plaque cell 5_20122017_1117,A15,3.23E-05,EC_11193590,2,-0.933616221,0.007239551,-0.600992745,-1.806786685,-0.093226031,0.808202335
4178_Plaque cell 5_20122017_1117,B15,3.23E-05,EC_11284159,2,0.41987802,-0.103224518,-0.604429171,4.148245915,0.578623962,1.139329758
4178_Plaque cell 5_20122017_1117,C15,3.23E-05,EC_11281258,2,-1.722910198,-0.049861777,-0.638411607,-4.226434021,-0.108205845,0.732867966
4178_Plaque cell 5_20122017_1117,D15,3.23E-05,EC_11259640,2,-2.159439833,0.578613194,-0.151966399,2.224427844,-0.063498589,0.313663655
4178_Plaque cell 5_20122017_1117,E15,3.23E-05,EC_11190511,2,-0.463981295,0.288883977,-0.474608629,10.44671753,0.05502243,0.798480532
4178_Plaque cell 5_20122017_1117,F15,3.23E-05,EC_11189978,2,-0.790456868,-0.074158374,-0.500954563,2.63543014,0.024090042,0.856441729
4178_Plaque cell 5_20122017_1117,G15,3.23E-05,EC_11193606,2,-1.504620638,-0.090678549,-0.219167621,2.114352084,-0.089245592,0.653291143
4178_Plaque cell 5_20122017_1117,H15,3.23E-05,EC_11187672,2,0.924053295,0.008801784,0.095838106,1.099648919,1.168731477,0.973842498
4178_Plaque cell 5_20122017_1117,I15,3.23E-05,EC_11192989,2,0.772023802,0.063342781,-0.019091256,0.893487844,0.832219983,0.928302181
4178_Plaque cell 5_20122017_1117,J15,3.23E-05,EC_11255449,2,0.818588943,-0.04318407,-0.024054983,1.402423251,0.771337199,0.967571225
4178_Plaque cell 5_20122017_1117,K15,3.23E-05,EC_11189850,2,-0.198087415,0.815450391,0.921344024,0.193398094,0.288560044,0.113416878
4178_Plaque cell 5_20122017_1117,L15,3.23E-05,EC_11188498,2,0.019880494,0.17767694,0.394043528,0.342277539,0.683288103,0.620088105
4178_Plaque cell 5_20122017_1117,M15,3.23E-05,EC_11176396,2,0.130466517,0.300112417,0.297823597,0.267890611,1.315295357,0.716275597
4178_Plaque cell 5_20122017_1117,N15,3.23E-05,EC_11188360,2,-0.011319634,0.542371405,0.376861397,0.42463638,1.093399282,0.551816067
4178_Plaque cell 5_20122017_1117,O15,3.23E-05,EC_11190967,2,-0.453812181,0.013400534,0.59984727,-0.335665074,0.163243541,0.467211699
4178_Plaque cell 5_20122017_1117,P15,3.23E-05,EC_11281741,2,1.00668044,0.02269624,-0.429553265,2.571681229,0.97158046,1.150456249
4178_Plaque cell 5_20122017_1117,A16,9.68E-06,EC_11193590,2,-0.037026957,0.094857695,0.001145475,0.255563181,0.377564149,0.742479513
4178_Plaque cell 5_20122017_1117,B16,9.68E-06,EC_11284159,2,0.794044512,-0.078985264,-0.159602902,1.324683895,0.670947526,1.012296717
4178_Plaque cell 5_20122017_1117,C16,9.68E-06,EC_11281258,2,0.895562456,-0.075723382,-0.312332952,2.11897157,0.498062288,1.058320238
4178_Plaque cell 5_20122017_1117,D16,9.68E-06,EC_11259640,2,-0.32998899,0.775685765,0.740740741,-0.421165166,0.719851856,0.237616874
4178_Plaque cell 5_20122017_1117,E16,9.68E-06,EC_11190511,2,-0.046194005,0.597574985,0.653302787,-0.537510229,0.587375263,0.34819476
4178_Plaque cell 5_20122017_1117,F16,9.68E-06,EC_11189978,2,-0.096928235,0.067482115,0.012600229,2.04308001,0.784654088,0.808493157
4178_Plaque cell 5_20122017_1117,G16,9.68E-06,EC_11193606,2,-0.17809558,0.188561541,0.343642612,0.92239263,0.552923893,0.594605489
4178_Plaque cell 5_20122017_1117,H16,9.68E-06,EC_11187672,2,0.978820531,0.002246291,0.032836961,1.062297073,1.042535229,0.987498312
4178_Plaque cell 5_20122017_1117,I16,9.68E-06,EC_11192989,2,0.828139497,0.052157774,0.15273005,0.73642531,1.155258378,0.922066265
4178_Plaque cell 5_20122017_1117,J16,9.68E-06,EC_11255449,2,0.801009489,0.016437172,0.016800305,1.352664784,1.024780561,0.965579418
4178_Plaque cell 5_20122017_1117,K16,9.68E-06,EC_11189850,2,-0.015513466,0.54493632,0.866361207,-0.383206187,0.527092466,0.284490195
4178_Plaque cell 5_20122017_1117,L16,9.68E-06,EC_11188498,2,0.841500377,0.016768946,0.085147003,1.437663332,1.05207823,0.949624486
4178_Plaque cell 5_20122017_1117,M16,9.68E-06,EC_11176396,2,0.6233469,0.096539488,0.240931653,0.764010242,1.047260576,0.833399049
4178_Plaque cell 5_20122017_1117,N16,9.68E-06,EC_11188360,2,0.646901637,0.074724441,0.114929362,1.109811789,1.152790973,0.907346101
4178_Plaque cell 5_20122017_1117,O16,9.68E-06,EC_11190967,2,0.037905311,0.154089616,0.464299351,0.17688673,0.647626107,0.598938438
4178_Plaque cell 5_20122017_1117,P16,9.68E-06,EC_11281741,2,0.949327626,-0.037433522,-0.17067583,1.612147929,0.806459561,1.041342066
4178_Plaque cell 5_20122017_1117,A17,2.90E-06,EC_11193590,2,0.163386241,0.23929884,0.219549446,0.580286672,0.459957738,0.64828353
4178_Plaque cell 5_20122017_1117,B17,2.90E-06,EC_11284159,2,0.670654312,-0.022514669,-0.037037037,0.999868015,0.538158513,0.911240449
4178_Plaque cell 5_20122017_1117,C17,2.90E-06,EC_11281258,2,0.976470006,-0.026547834,-0.054982818,0.699073463,1.150987459,1.043773473
4178_Plaque cell 5_20122017_1117,D17,2.90E-06,EC_11259640,2,0.120384002,0.296246948,0.452462772,0.755959137,0.751835821,0.580259168
4178_Plaque cell 5_20122017_1117,E17,2.90E-06,EC_11190511,2,0.170883179,0.129697589,0.271859488,0.735501412,0.723941714,0.708277422
4178_Plaque cell 5_20122017_1117,F17,2.90E-06,EC_11189978,2,0.788898099,0.099553203,0.039327988,0.979938231,1.200832598,0.949782141
4178_Plaque cell 5_20122017_1117,G17,2.90E-06,EC_11193606,2,0.796333181,0.041274379,0.077128675,1.237705567,1.187572513,0.956998516
4178_Plaque cell 5_20122017_1117,H17,2.90E-06,EC_11187672,2,0.963059641,0.033641163,-0.053073692,19.81054827,1.150564983,1.112161289
4178_Plaque cell 5_20122017_1117,I17,2.90E-06,EC_11192989,2,1.015365012,-0.000409711,0.079419626,0.466911279,0.97014617,0.962388271
4178_Plaque cell 5_20122017_1117,J17,2.90E-06,EC_11255449,2,0.578328158,0.19105045,0.198167239,1.229126521,0.760935044,0.770513515
4178_Plaque cell 5_20122017_1117,K17,2.90E-06,EC_11189850,2,0.361201489,0.050805342,0.172966781,1.577435789,0.955235231,0.833566531
4178_Plaque cell 5_20122017_1117,L17,2.90E-06,EC_11188498,2,1.030185691,-0.015122502,0.09087438,0.832114669,1.0889189,0.984237253
4178_Plaque cell 5_20122017_1117,M17,2.90E-06,EC_11176396,2,1.03643314,0.030632274,0.097747232,0.777076789,1.259812463,0.990592075
4178_Plaque cell 5_20122017_1117,N17,2.90E-06,EC_11188360,2,0.652852177,0.045378725,0.090492554,1.4388512,1.007167901,0.908032898
4178_Plaque cell 5_20122017_1117,O17,2.90E-06,EC_11190967,2,0.424628555,0.160785419,0.243604429,1.130929441,0.819989463,0.754120079
4178_Plaque cell 5_20122017_1117,P17,2.90E-06,EC_11281741,2,0.656662502,0.063187149,0.016036655,1.701370008,0.975563811,0.926157596
4178_Plaque cell 5_20122017_1117,A18,8.71E-07,EC_11193590,2,0.555391981,0.103200304,-0.007254677,1.293271388,0.889879165,0.893703916
4178_Plaque cell 5_20122017_1117,B18,8.71E-07,EC_11284159,2,0.803644551,0.038980916,-0.042000764,1.656758968,1.05414091,0.985154724
4178_Plaque cell 5_20122017_1117,C18,8.71E-07,EC_11281258,2,0.916605842,-0.002293343,0.071019473,0.807565399,1.144685812,0.981136416
4178_Plaque cell 5_20122017_1117,D18,8.71E-07,EC_11259640,2,0.990647384,-0.009591889,0.009545628,1.117862894,1.020467039,0.998800329
4178_Plaque cell 5_20122017_1117,E18,8.71E-07,EC_11190511,2,0.572748754,0.061652544,0.13860252,0.983237864,0.893148921,0.856076277
4178_Plaque cell 5_20122017_1117,F18,8.71E-07,EC_11189978,2,0.604728267,0.061137389,0.042764414,1.309505583,0.801443095,0.883630156
4178_Plaque cell 5_20122017_1117,G18,8.71E-07,EC_11193606,2,0.891380995,-0.004780562,0.072546774,0.715043687,0.91569284,0.944751998
4178_Plaque cell 5_20122017_1117,H18,8.71E-07,EC_11187672,2,0.870980911,-0.040927886,0.027109584,0.732861706,0.996478178,0.983729194
4178_Plaque cell 5_20122017_1117,I18,8.71E-07,EC_11192989,2,1.10419012,-0.011588807,0.059564719,0.470738854,1.012447084,0.990610482
4178_Plaque cell 5_20122017_1117,J18,8.71E-07,EC_11255449,2,0.946049262,-0.006219496,0.04543719,0.960404403,0.963123828,0.969920269
4178_Plaque cell 5_20122017_1117,K18,8.71E-07,EC_11189850,2,0.934717257,0.107058535,0.176403207,0.712403981,1.230516018,0.917413317
4178_Plaque cell 5_20122017_1117,L18,8.71E-07,EC_11188498,2,0.874605668,0.00010098,0.056510118,1.200617691,1.234541971,0.995449035
4178_Plaque cell 5_20122017_1117,M18,8.71E-07,EC_11176396,2,0.918337808,-0.019001845,0.075601375,1.216719901,1.246957103,1.00245853
4178_Plaque cell 5_20122017_1117,N18,8.71E-07,EC_11188360,2,0.934049213,0.009626393,0.024054983,0.956180873,0.917198135,0.963963827
4178_Plaque cell 5_20122017_1117,O18,8.71E-07,EC_11190967,2,0.790221815,0.011400721,0.011454754,1.718396114,0.986431045,0.964246124
4178_Plaque cell 5_20122017_1117,P18,8.71E-07,EC_11281741,2,0.758489726,0.025788374,-0.018709431,1.600665206,0.856872736,0.946969946
4178_Plaque cell 5_20122017_1117,A19,2.61E-07,EC_11193590,2,0.857657145,0.006193558,-0.119893089,1.554998284,0.684949608,0.978038837
4178_Plaque cell 5_20122017_1117,B19,2.61E-07,EC_11284159,2,0.771095963,0.051449587,-0.012982054,1.624422564,0.853418368,0.936812477
4178_Plaque cell 5_20122017_1117,C19,2.61E-07,EC_11281258,2,1.137270669,-0.009996653,0.005345552,0.79370694,1.195578268,1.042091954
4178_Plaque cell 5_20122017_1117,D19,2.61E-07,EC_11259640,2,0.926700729,-0.010644156,0.055746468,1.158910329,1.04731383,0.978540818
4178_Plaque cell 5_20122017_1117,E19,2.61E-07,EC_11190511,2,0.856729306,0.042585791,0.110347461,0.934271309,0.929737525,0.912785295
4178_Plaque cell 5_20122017_1117,F19,2.61E-07,EC_11189978,2,0.816510584,0.035835698,0.090492554,0.901274978,0.943505292,0.919461465
4178_Plaque cell 5_20122017_1117,G19,2.61E-07,EC_11193606,2,0.800106392,0.015519062,0.035127911,0.96753161,0.927202665,0.943052375
4178_Plaque cell 5_20122017_1117,H19,2.61E-07,EC_11187672,2,0.942709042,0.047281299,0.096219931,0.74262862,0.88614788,0.919469164
4178_Plaque cell 5_20122017_1117,I19,2.61E-07,EC_11192989,2,0.971719471,0.00096311,0.068346697,0.80584959,0.921160185,0.955207788
4178_Plaque cell 5_20122017_1117,J19,2.61E-07,EC_11255449,2,1.100491136,0.002826232,0.101183658,0.46474672,0.867438201,0.948645222
4178_Plaque cell 5_20122017_1117,K19,2.61E-07,EC_11189850,2,1.031719718,0.007551177,0.071783123,0.906686376,1.204567434,1.000446023
4178_Plaque cell 5_20122017_1117,L19,2.61E-07,EC_11188498,2,0.945727611,-0.030114828,0.04620084,0.643375657,0.938091201,0.973000694
4178_Plaque cell 5_20122017_1117,M19,2.61E-07,EC_11176396,2,0.937253349,0.003029881,0.09240168,1.203125412,1.296418818,0.997791305
4178_Plaque cell 5_20122017_1117,N19,2.61E-07,EC_11188360,2,0.923385251,0.014329502,0.009545628,1.4388512,1.07970962,0.992217644
4178_Plaque cell 5_20122017_1117,O19,2.61E-07,EC_11190967,2,0.942399762,-0.012306042,-0.005727377,1.203785339,1.023200711,1.000347812
4178_Plaque cell 5_20122017_1117,P19,2.61E-07,EC_11281741,2,0.69026264,-0.006790872,-0.025964108,2.335559486,1.023857503,0.980806505
4178_Plaque cell 5_20122017_1117,A20,7.84E-08,EC_11193590,2,0.620885035,0.038729974,-0.008400153,1.141356281,0.59399643,0.881520922
4178_Plaque cell 5_20122017_1117,B20,7.84E-08,EC_11284159,2,0.873257209,0.165464036,0.091256205,0.368278647,0.746350725,0.848443848
4178_Plaque cell 5_20122017_1117,C20,7.84E-08,EC_11281258,2,0.956762708,-0.000940187,0.04543719,1.194018425,1.120792808,0.993321919
4178_Plaque cell 5_20122017_1117,D20,7.84E-08,EC_11259640,2,0.871116994,-0.004587289,0.075601375,0.686798828,1.157179049,0.975988758
4178_Plaque cell 5_20122017_1117,E20,7.84E-08,EC_11190511,2,0.891578934,0.020379854,0.081710577,0.751999578,1.230413061,0.978213907
4178_Plaque cell 5_20122017_1117,F20,7.84E-08,EC_11189978,2,1.127027328,-0.028504095,0.035127911,0.962648154,1.205128369,1.038739572
4178_Plaque cell 5_20122017_1117,G20,7.84E-08,EC_11193606,2,0.703685376,0.056888268,0.111874761,1.253675791,0.849644481,0.878474603
4178_Plaque cell 5_20122017_1117,H20,7.84E-08,EC_11187672,2,0.868853067,0.118654942,0.155021,0.69181427,0.874496046,0.861399679
4178_Plaque cell 5_20122017_1117,I20,7.84E-08,EC_11192989,2,0.99279997,0.011680135,0.125620466,2.529841882,1.175412998,0.978080702
4178_Plaque cell 5_20122017_1117,J20,7.84E-08,EC_11255449,2,0.92755434,-0.004592718,0.109965636,0.45620727,1.066122914,0.955885536
4178_Plaque cell 5_20122017_1117,K20,7.84E-08,EC_11189850,2,0.943871933,0.011152554,0.046582665,1.086054431,1.081385326,0.980768571
4178_Plaque cell 5_20122017_1117,L20,7.84E-08,EC_11188498,2,1.338426138,-0.031149239,0.059946544,0.212813135,0.887663825,1.006531076
4178_Plaque cell 5_20122017_1117,M20,7.84E-08,EC_11176396,2,0.897059369,0.020879324,0.089728904,1.345273606,1.078481243,0.956585742
4178_Plaque cell 5_20122017_1117,N20,7.84E-08,EC_11188360,2,0.673598654,0.275933932,0.323024055,0.744740385,0.765600037,0.704104436
4178_Plaque cell 5_20122017_1117,O20,7.84E-08,EC_11190967,2,0.626452068,0.237100686,0.213822069,1.291951535,0.95601983,0.782689736
4178_Plaque cell 5_20122017_1117,P20,7.84E-08,EC_11281741,2,0.877488155,-0.002700158,-0.037418862,1.861336219,1.129185536,1.019229618
4178_Plaque cell 5_20122017_1117,A21,2.35E-08,EC_11193590,2,0.677854342,-0.028126596,-0.131347843,1.079851121,0.726291962,0.976449042
4178_Plaque cell 5_20122017_1117,B21,2.35E-08,EC_11284159,2,0.931822399,0.035149227,-0.016800305,1.268326162,1.055852118,0.991177246
