Plate,Well,Concentration,Compound Name,Plate Name,Class,G,R,Nuclei,Eccent,LDA_1
EMT-Serie2-1-C1,L11,2.35E-08,EC_11265537,EMT-Serie2-1-C1,2,1.238954955,0.006101647,-0.001612253,1.053559782,-0.268357623
EMT-Serie2-1-C1,M11,2.35E-08,EC_11257101,EMT-Serie2-1-C1,2,1.31674775,0.003419619,-0.046755341,1.150322194,-0.29401591
EMT-Serie2-1-C1,N11,2.35E-08,EC_11191782,EMT-Serie2-1-C1,2,1.07844176,0.100684598,0.071745264,0.845894968,-0.121176155
EMT-Serie2-1-C1,O11,2.35E-08,EC_11258170,EMT-Serie2-1-C1,2,0.908718543,-0.042877389,-0.056428859,0.704338525,-0.258048235
EMT-Serie2-1-C1,P11,2.35E-08,EC_11192156,EMT-Serie2-1-C1,2,0.931402134,0.033921114,-0.089076985,0.74331481,-0.206749613
EMT-Serie2-1-C1,A12,7.06E-09,EC_11187255,EMT-Serie2-1-C1,2,1.154623461,-0.024530645,-0.15114873,1.036654405,-0.308584336
EMT-Serie2-1-C1,B12,7.06E-09,EC_11191498,EMT-Serie2-1-C1,2,0.946652812,0.175829925,0.117694478,0.839894602,-0.005667858
EMT-Serie2-1-C1,C12,7.06E-09,EC_11190878,EMT-Serie2-1-C1,2,1.049404348,0.109435911,0.088270859,0.815188751,-0.113313757
EMT-Serie2-1-C1,D12,7.06E-09,EC_11193483,EMT-Serie2-1-C1,2,0.881156395,0.072619717,0.007255139,0.96522397,-0.106490131
EMT-Serie2-1-C1,E12,7.06E-09,EC_11190059,EMT-Serie2-1-C1,2,1.20813289,-0.006337623,-0.02821443,1.208734445,-0.258343406
EMT-Serie2-1-C1,F12,7.06E-09,EC_11259170,EMT-Serie2-1-C1,2,1.251526766,0.083903382,0.091898428,0.965432679,-0.180195686
EMT-Serie2-1-C1,G12,7.06E-09,EC_11192169,EMT-Serie2-1-C1,2,1.258571055,0.065944987,0.039500202,1.01847069,-0.214215668
EMT-Serie2-1-C1,H12,7.06E-09,EC_11258805,EMT-Serie2-1-C1,2,0.983398569,0.042911099,-0.012091898,0.820432548,-0.1913528
EMT-Serie2-1-C1,I12,7.06E-09,EC_11281652,EMT-Serie2-1-C1,2,1.475604575,0.046313189,-0.012494962,1.442357361,-0.267272969
EMT-Serie2-1-C1,J12,7.06E-09,EC_11265529,EMT-Serie2-1-C1,2,1.568897069,0.017468915,-0.046755341,1.276851634,-0.333937067
EMT-Serie2-1-C1,K12,7.06E-09,EC_11281741,EMT-Serie2-1-C1,2,1.272984115,0.087707304,0.002015316,1.127859957,-0.189947882
EMT-Serie2-1-C1,L12,7.06E-09,EC_11265537,EMT-Serie2-1-C1,2,1.271539036,0.053937214,0.014107215,1.133442905,-0.226781757
EMT-Serie2-1-C1,M12,7.06E-09,EC_11257101,EMT-Serie2-1-C1,2,1.212320978,-0.003054195,0.026199113,1.057681772,-0.264547788
EMT-Serie2-1-C1,N12,7.06E-09,EC_11191782,EMT-Serie2-1-C1,2,1.085848261,0.07455876,-0.016928658,1.039028463,-0.175851504
EMT-Serie2-1-C1,O12,7.06E-09,EC_11258170,EMT-Serie2-1-C1,2,0.925282243,0.052367641,0.016122531,1.113146018,-0.136292341
EMT-Serie2-1-C1,P12,7.06E-09,EC_11192156,EMT-Serie2-1-C1,2,0.982376072,0.019173331,-0.217251108,0.798570348,-0.267931865
EMT-Serie2-1-C1,A13,2.12E-09,EC_11187255,EMT-Serie2-1-C1,2,0.859208549,-0.000428801,-0.12777106,0.409407529,-0.230359557
EMT-Serie2-1-C1,B13,2.12E-09,EC_11191498,EMT-Serie2-1-C1,2,1.135214879,0.251773523,0.083837162,0.929769638,0.010338366
EMT-Serie2-1-C1,C13,2.12E-09,EC_11190878,EMT-Serie2-1-C1,2,1.249327076,0.052495742,-0.049576784,1.460619342,-0.212806107
EMT-Serie2-1-C1,D13,2.12E-09,EC_11193483,EMT-Serie2-1-C1,2,1.167202817,0.051778377,0.033857316,1.304296783,-0.19035665
EMT-Serie2-1-C1,E13,2.12E-09,EC_11190059,EMT-Serie2-1-C1,2,1.200756572,0.082381004,-0.010882709,1.029245258,-0.191362148
EMT-Serie2-1-C1,F13,2.12E-09,EC_11259170,EMT-Serie2-1-C1,2,1.193331205,-0.040421897,0.006449012,0.983172889,-0.29824454
EMT-Serie2-1-C1,G13,2.12E-09,EC_11192169,EMT-Serie2-1-C1,2,1.168546024,0.021398241,-0.049576784,1.120294279,-0.249868483
EMT-Serie2-1-C1,H13,2.12E-09,EC_11258805,EMT-Serie2-1-C1,2,1.269935488,0.12331935,0.075372834,1.052907568,-0.152193591
EMT-Serie2-1-C1,I13,2.12E-09,EC_11281652,EMT-Serie2-1-C1,2,1.247116067,0.105756045,0.019750101,1.017870653,-0.17079343
EMT-Serie2-1-C1,J13,2.12E-09,EC_11265529,EMT-Serie2-1-C1,2,1.258442771,0.063482753,0.070133011,1.197020688,-0.193822402
EMT-Serie2-1-C1,K13,2.12E-09,EC_11281741,EMT-Serie2-1-C1,2,1.326701062,0.129395377,0.10076582,1.058542694,-0.145684026
EMT-Serie2-1-C1,L13,2.12E-09,EC_11265537,EMT-Serie2-1-C1,2,1.228545103,0.07455876,0.079403466,1.019983825,-0.18303103
EMT-Serie2-1-C1,M13,2.12E-09,EC_11257101,EMT-Serie2-1-C1,2,1.126578362,0.136675553,0.056428859,0.77540372,-0.108655621
EMT-Serie2-1-C1,N13,2.12E-09,EC_11191782,EMT-Serie2-1-C1,2,1.089859016,0.030288443,0.02942362,1.028201717,-0.202966234
EMT-Serie2-1-C1,O13,2.12E-09,EC_11258170,EMT-Serie2-1-C1,2,1.049642051,0.13580177,0.020959291,1.061882028,-0.092366372
EMT-Serie2-1-C1,P13,2.12E-09,EC_11192156,EMT-Serie2-1-C1,2,0.99386879,0.034550831,-0.038694075,0.5925752,-0.213594686
EMT-Serie2-1-C1,A14,6.35E-10,EC_11187255,EMT-Serie2-1-C1,2,1.009304347,-0.005218425,-0.12656187,1.003913282,-0.239333708
EMT-Serie2-1-C1,B14,6.35E-10,EC_11191498,EMT-Serie2-1-C1,2,1.046570786,0.049225799,0.045546151,0.831024497,-0.17047688
EMT-Serie2-1-C1,C14,6.35E-10,EC_11190878,EMT-Serie2-1-C1,2,1.005116259,0.109020595,0.036275695,0.96433696,-0.11191858
EMT-Serie2-1-C1,D14,6.35E-10,EC_11193483,EMT-Serie2-1-C1,2,1.408198994,-0.008441174,-0.094316808,1.314471316,-0.335562451
EMT-Serie2-1-C1,E14,6.35E-10,EC_11190059,EMT-Serie2-1-C1,2,1.3208151,0.043389792,0.008464329,1.109076205,-0.240634973
EMT-Serie2-1-C1,F14,6.35E-10,EC_11259170,EMT-Serie2-1-C1,2,1.190388224,0.045950461,-0.022571544,1.376353343,-0.207652588
EMT-Serie2-1-C1,G14,6.35E-10,EC_11192169,EMT-Serie2-1-C1,2,1.155668596,0.038126868,0.019750101,1.020270799,-0.215366153
EMT-Serie2-1-C1,H14,6.35E-10,EC_11258805,EMT-Serie2-1-C1,2,1.035070522,0.007122409,0.030229746,0.937335316,-0.216830834
EMT-Serie2-1-C1,I14,6.35E-10,EC_11281652,EMT-Serie2-1-C1,2,1.388586667,0.100680553,0.068520758,0.968563304,-0.198314166
EMT-Serie2-1-C1,J14,6.35E-10,EC_11265529,EMT-Serie2-1-C1,2,1.199869905,0.108826421,0.053204353,0.86180898,-0.155578528
EMT-Serie2-1-C1,K14,6.35E-10,EC_11281741,EMT-Serie2-1-C1,2,1.118832286,0.191405644,0.117694478,0.844642717,-0.050880544
EMT-Serie2-1-C1,L14,6.35E-10,EC_11265537,EMT-Serie2-1-C1,2,1.205371016,-0.006427968,0.016122531,1.158044403,-0.256088126
EMT-Serie2-1-C1,M14,6.35E-10,EC_11257101,EMT-Serie2-1-C1,2,1.217399507,0.099721819,0.091092301,1.016827111,-0.154462224
EMT-Serie2-1-C1,N14,6.35E-10,EC_11191782,EMT-Serie2-1-C1,2,1.177507024,0.114199916,0.022571544,1.050272625,-0.143152323
EMT-Serie2-1-C1,O14,6.35E-10,EC_11258170,EMT-Serie2-1-C1,2,1.062455336,0.141161781,-0.013704152,0.883905977,-0.117427282
EMT-Serie2-1-C1,P14,6.35E-10,EC_11192156,EMT-Serie2-1-C1,2,0.835438319,0.029704572,-0.116082225,0.415616603,-0.206330427
EMT-Serie2-1-C1,A15,3.23E-05,EC_2077640,EMT-Serie2-1-C1,2,2.032118486,-0.161157654,-0.080612656,0.52644074,-0.630197292
EMT-Serie2-1-C1,B15,3.23E-05,EC_11189194,EMT-Serie2-1-C1,2,0.435789062,0.902687826,0.893591294,-0.405050742,0.947630495
EMT-Serie2-1-C1,C15,3.23E-05,EC_11176960,EMT-Serie2-1-C1,2,0.268696041,-0.062749207,-0.15356711,-0.630899272,-0.172035368
EMT-Serie2-1-C1,D15,3.23E-05,EC_11262262,EMT-Serie2-1-C1,2,0.205550236,-0.053652696,0.413139863,-1.154705069,-0.040189875
EMT-Serie2-1-C1,E15,3.23E-05,EC_11189738,EMT-Serie2-1-C1,2,0.733396117,0.037997419,-0.203143894,-0.291174245,-0.237640133
EMT-Serie2-1-C1,F15,3.23E-05,EC_11188498,EMT-Serie2-1-C1,2,0.148835221,0.310925118,0.044336961,0.134408181,0.355163486
EMT-Serie2-1-C1,G15,3.23E-05,EC_11191643,EMT-Serie2-1-C1,2,-0.021498853,-0.227036568,-0.598548972,-1.569252041,-0.435718227
EMT-Serie2-1-C1,H15,3.23E-05,EC_11188360,EMT-Serie2-1-C1,2,1.032093584,0.794220088,0.488109633,-0.637864914,0.597040235
EMT-Serie2-1-C1,I15,3.23E-05,EC_11190481,EMT-Serie2-1-C1,2,-0.028464285,-0.284899063,0.188633615,-1.633873366,-0.202881995
EMT-Serie2-1-C1,J15,3.23E-05,EC_11261632,EMT-Serie2-1-C1,2,0.369945525,0.828095356,0.33051189,-0.991599489,0.742193693
EMT-Serie2-1-C1,K15,3.23E-05,EC_11259165,EMT-Serie2-1-C1,2,0.138923035,-0.232998653,0.116888351,-0.641256424,-0.233438078
EMT-Serie2-1-C1,L15,3.23E-05,EC_11189359,EMT-Serie2-1-C1,2,0.554911873,-0.074600561,0.089480048,-0.357621768,-0.28668376
EMT-Serie2-1-C1,M15,3.23E-05,EC_11189708,EMT-Serie2-1-C1,2,0.555719306,0.889358592,0.675534059,-0.299418225,0.858738199
EMT-Serie2-1-C1,N15,3.23E-05,EC_11176305,EMT-Serie2-1-C1,2,1.048853483,0.160519847,0.05280129,0.59831468,-0.074911505
EMT-Serie2-1-C1,O15,3.23E-05,EC_11188969,EMT-Serie2-1-C1,2,1.055316721,0.071822795,0.036678759,0.703947197,-0.175708135
EMT-Serie2-1-C1,P15,3.23E-05,EC_11190013,EMT-Serie2-1-C1,2,0.318624466,-0.015411211,-0.271664651,-0.266233597,-0.194323328
EMT-Serie2-1-C1,A16,9.68E-06,EC_2077640,EMT-Serie2-1-C1,2,0.466629993,-0.270549876,-0.698105603,-0.454905951,-0.590111093
EMT-Serie2-1-C1,B16,9.68E-06,EC_11189194,EMT-Serie2-1-C1,2,0.548033598,0.70824282,0.472793229,-0.053272808,0.660024433
EMT-Serie2-1-C1,C16,9.68E-06,EC_11176960,EMT-Serie2-1-C1,2,1.3077377,0.566679207,0.510278114,0.55816441,0.380352496
EMT-Serie2-1-C1,D16,9.68E-06,EC_11262262,EMT-Serie2-1-C1,2,0.857854024,0.430269295,0.303506651,-0.010826746,0.264708138
EMT-Serie2-1-C1,E16,9.68E-06,EC_11189738,EMT-Serie2-1-C1,2,1.115787432,0.112496848,-0.02458686,0.974120164,-0.139787228
EMT-Serie2-1-C1,F16,9.68E-06,EC_11188498,EMT-Serie2-1-C1,2,0.816735298,0.744905293,0.580814188,-0.421303905,0.62191232
EMT-Serie2-1-C1,G16,9.68E-06,EC_11191643,EMT-Serie2-1-C1,2,0.524052077,0.118149468,-0.052398227,0.585270408,-0.017235151
EMT-Serie2-1-C1,H16,9.68E-06,EC_11188360,EMT-Serie2-1-C1,2,1.264909783,0.338098686,0.090689238,0.587722731,0.043206597
EMT-Serie2-1-C1,I16,9.68E-06,EC_11190481,EMT-Serie2-1-C1,2,0.521026089,0.006360546,0.267230955,-0.304166341,-0.049990039
EMT-Serie2-1-C1,J16,9.68E-06,EC_11261632,EMT-Serie2-1-C1,2,0.720250802,0.897759313,0.598952035,0.050090005,0.827749705
EMT-Serie2-1-C1,K16,9.68E-06,EC_11259165,EMT-Serie2-1-C1,2,1.20034531,0.386233605,0.097138251,0.627220787,0.113641115
EMT-Serie2-1-C1,L16,9.68E-06,EC_11189359,EMT-Serie2-1-C1,2,1.040216966,0.126482768,0.056428859,0.799039942,-0.092110525
EMT-Serie2-1-C1,M16,9.68E-06,EC_11189708,EMT-Serie2-1-C1,2,0.948656303,0.500649269,0.362756953,0.502021862,0.335815944
EMT-Serie2-1-C1,N16,9.68E-06,EC_11176305,EMT-Serie2-1-C1,2,1.066881127,0.125789675,0.038694075,0.83222457,-0.123206165
EMT-Serie2-1-C1,O16,9.68E-06,EC_11188969,EMT-Serie2-1-C1,2,0.894407355,0.02156275,-0.003224506,0.861339386,-0.18218394
EMT-Serie2-1-C1,P16,9.68E-06,EC_11190013,EMT-Serie2-1-C1,2,0.81681076,0.237122827,-0.037887948,0.197959876,0.014365416
EMT-Serie2-1-C1,A17,2.90E-06,EC_2077640,EMT-Serie2-1-C1,2,1.964456337,-0.221753283,0.145505844,0.047611594,-0.640023598
EMT-Serie2-1-C1,B17,2.90E-06,EC_11189194,EMT-Serie2-1-C1,2,0.766557475,0.278612681,0.225312374,0.376092458,0.142067336
EMT-Serie2-1-C1,C17,2.90E-06,EC_11176960,EMT-Serie2-1-C1,2,1.078275745,0.202423669,0.189036679,0.756254729,0.003017827
EMT-Serie2-1-C1,D17,2.90E-06,EC_11262262,EMT-Serie2-1-C1,2,0.959077474,0.308353661,0.297057638,0.385327803,0.114015198
EMT-Serie2-1-C1,E17,2.90E-06,EC_11189738,EMT-Serie2-1-C1,2,1.143402403,0.133290993,0.002015316,1.16722757,-0.119233327
EMT-Serie2-1-C1,F17,2.90E-06,EC_11188498,EMT-Serie2-1-C1,2,0.9875527,0.450893537,0.241434905,0.235944797,0.251993891
EMT-Serie2-1-C1,G17,2.90E-06,EC_11191643,EMT-Serie2-1-C1,2,0.772239691,0.282055224,0.161628376,0.570973885,0.122238532
EMT-Serie2-1-C1,H17,2.90E-06,EC_11188360,EMT-Serie2-1-C1,2,1.214135816,0.285140432,0.150745667,0.768490256,0.021608396
EMT-Serie2-1-C1,I17,2.90E-06,EC_11190481,EMT-Serie2-1-C1,2,1.161411182,0.554796839,0.209189843,0.431556703,0.297380704
EMT-Serie2-1-C1,J17,2.90E-06,EC_11261632,EMT-Serie2-1-C1,2,0.892113339,0.413687647,0.240225715,0.239231953,0.241101443
EMT-Serie2-1-C1,K17,2.90E-06,EC_11259165,EMT-Serie2-1-C1,2,1.006780175,0.183311017,0.087061669,0.684250346,-0.044985307
EMT-Serie2-1-C1,L17,2.90E-06,EC_11189359,EMT-Serie2-1-C1,2,1.02842995,0.228730197,0.126964933,0.987347056,0.023686366
EMT-Serie2-1-C1,M17,2.90E-06,EC_11189708,EMT-Serie2-1-C1,2,1.117383433,0.196300446,0.162031439,0.56659101,-0.040154673
EMT-Serie2-1-C1,N17,2.90E-06,EC_11176305,EMT-Serie2-1-C1,2,1.254028299,0.103338309,0.072148327,0.813779969,-0.176954007
EMT-Serie2-1-C1,O17,2.90E-06,EC_11188969,EMT-Serie2-1-C1,2,1.098408753,0.013179558,-0.084240226,1.025331977,-0.247903576
EMT-Serie2-1-C1,P17,2.90E-06,EC_11190013,EMT-Serie2-1-C1,2,0.866196242,0.031084017,-0.116485288,0.543763533,-0.210506593
EMT-Serie2-1-C1,A18,8.71E-07,EC_2077640,EMT-Serie2-1-C1,2,1.610672305,-0.090641489,0.15598549,0.316167071,-0.411284106
EMT-Serie2-1-C1,B18,8.71E-07,EC_11189194,EMT-Serie2-1-C1,2,0.946660358,0.177619292,0.088673922,0.609897994,-0.014124935
EMT-Serie2-1-C1,C18,8.71E-07,EC_11176960,EMT-Serie2-1-C1,2,1.197047662,0.138274791,0.107214833,1.015861835,-0.106856785
EMT-Serie2-1-C1,D18,8.71E-07,EC_11262262,EMT-Serie2-1-C1,2,1.036119431,0.10833694,0.075372834,1.051577053,-0.10470063
EMT-Serie2-1-C1,E18,8.71E-07,EC_11189738,EMT-Serie2-1-C1,2,1.476208263,0.088931679,-0.026602177,1.426886854,-0.230080481
EMT-Serie2-1-C1,F18,8.71E-07,EC_11188498,EMT-Serie2-1-C1,2,1.024362599,0.133513484,0.047561467,0.883723357,-0.093150028
EMT-Serie2-1-C1,G18,8.71E-07,EC_11191643,EMT-Serie2-1-C1,2,1.011983214,0.134120277,-0.006449012,0.852704078,-0.117788972
EMT-Serie2-1-C1,H18,8.71E-07,EC_11188360,EMT-Serie2-1-C1,2,0.914200788,0.317040249,0.141072148,0.898019879,0.138399657
EMT-Serie2-1-C1,I18,8.71E-07,EC_11190481,EMT-Serie2-1-C1,2,1.063889096,0.15211508,0.092301491,0.723461428,-0.078819501
EMT-Serie2-1-C1,J18,8.71E-07,EC_11261632,EMT-Serie2-1-C1,2,1.068118688,0.111241459,0.077791213,0.938248415,-0.110262494
EMT-Serie2-1-C1,K18,8.71E-07,EC_11259165,EMT-Serie2-1-C1,2,1.360179356,0.200928259,0.103990326,1.021966554,-0.092156023
EMT-Serie2-1-C1,L18,8.71E-07,EC_11189359,EMT-Serie2-1-C1,2,1.104373949,0.001326855,0.027811366,1.155983408,-0.227685554
EMT-Serie2-1-C1,M18,8.71E-07,EC_11189708,EMT-Serie2-1-C1,2,1.030425895,0.136202254,0.141475212,0.784665154,-0.082939059
EMT-Serie2-1-C1,N18,8.71E-07,EC_11176305,EMT-Serie2-1-C1,2,1.137659817,0.107193471,0.070536074,0.897237223,-0.142251192
EMT-Serie2-1-C1,O18,8.71E-07,EC_11188969,EMT-Serie2-1-C1,2,1.303074208,0.047641393,0.00241838,1.257259138,-0.234696077
EMT-Serie2-1-C1,P18,8.71E-07,EC_11190013,EMT-Serie2-1-C1,2,0.864000326,-0.040475834,-0.12777106,0.710182359,-0.274501846
EMT-Serie2-1-C1,A19,2.61E-07,EC_2077640,EMT-Serie2-1-C1,2,1.20794801,-0.058261631,0.089480048,0.42498239,-0.306591036
EMT-Serie2-1-C1,B19,2.61E-07,EC_11189194,EMT-Serie2-1-C1,2,1.104996502,0.162998262,0.142281338,0.639247606,-0.07423651
EMT-Serie2-1-C1,C19,2.61E-07,EC_11176960,EMT-Serie2-1-C1,2,1.386137956,0.07666366,-0.02821443,1.247397668,-0.234791818
EMT-Serie2-1-C1,D19,2.61E-07,EC_11262262,EMT-Serie2-1-C1,2,1.141885636,0.078308745,0.02700524,0.768516344,-0.18120251
EMT-Serie2-1-C1,E19,2.61E-07,EC_11189738,EMT-Serie2-1-C1,2,1.283001569,0.0481511,0.076582023,1.233753359,-0.210768068
EMT-Serie2-1-C1,F19,2.61E-07,EC_11188498,EMT-Serie2-1-C1,2,0.938337005,0.041497944,0.053204353,0.772455715,-0.160714116
EMT-Serie2-1-C1,G19,2.61E-07,EC_11191643,EMT-Serie2-1-C1,2,0.855824121,0.161520382,0.070939137,0.835798701,-0.079541412
EMT-Serie2-1-C1,H19,2.61E-07,EC_11188360,EMT-Serie2-1-C1,2,0.849157138,0.056848476,0.141878275,0.922438757,-0.098388909
EMT-Serie2-1-C1,I19,2.61E-07,EC_11190481,EMT-Serie2-1-C1,2,0.784985062,0.170755782,0.080209593,0.960188881,0.026808773
EMT-Serie2-1-C1,J19,2.61E-07,EC_11261632,EMT-Serie2-1-C1,2,0.784886963,0.065539109,0.085449416,0.778769142,-0.093171564
EMT-Serie2-1-C1,K19,2.61E-07,EC_11259165,EMT-Serie2-1-C1,2,0.907846968,0.177735257,0.094719871,0.746810675,-0.018435898
EMT-Serie2-1-C1,L19,2.61E-07,EC_11189359,EMT-Serie2-1-C1,2,0.992035086,0.221490474,0.165255945,0.821032585,0.022294763
EMT-Serie2-1-C1,M19,2.61E-07,EC_11189708,EMT-Serie2-1-C1,2,0.9443022,0.176125231,0.108020959,0.891602098,-0.0120682
EMT-Serie2-1-C1,N19,2.61E-07,EC_11176305,EMT-Serie2-1-C1,2,1.012492577,0.129880812,0.031035873,0.761394172,-0.11156446
EMT-Serie2-1-C1,O19,2.61E-07,EC_11188969,EMT-Serie2-1-C1,2,0.913431086,0.118958526,0.02700524,0.753619786,-0.099207161
EMT-Serie2-1-C1,P19,2.61E-07,EC_11190013,EMT-Serie2-1-C1,2,0.853209396,0.135977066,-0.016122531,0.561764629,-0.095404543
EMT-Serie2-1-C1,A20,7.84E-08,EC_2077640,EMT-Serie2-1-C1,2,0.921245077,0.053231985,0.108424023,0.215595732,-0.155826193
EMT-Serie2-1-C1,B20,7.84E-08,EC_11189194,EMT-Serie2-1-C1,2,1.2083555,0.077105945,-0.006852076,0.907490021,-0.197797348
EMT-Serie2-1-C1,C20,7.84E-08,EC_11176960,EMT-Serie2-1-C1,2,1.381342407,0.031191891,-0.032648126,1.311079805,-0.27665813
EMT-Serie2-1-C1,D20,7.84E-08,EC_11262262,EMT-Serie2-1-C1,2,1.081343237,-0.047925912,-0.062071745,1.139208474,-0.291351216
EMT-Serie2-1-C1,E20,7.84E-08,EC_11189738,EMT-Serie2-1-C1,2,0.930998418,0.064475198,-0.031438936,1.085961754,-0.136605061
EMT-Serie2-1-C1,F20,7.84E-08,EC_11188498,EMT-Serie2-1-C1,2,1.193131234,-0.026189214,0.02700524,1.181941509,-0.262331307
EMT-Serie2-1-C1,G20,7.84E-08,EC_11191643,EMT-Serie2-1-C1,2,0.971290844,0.269583591,0.244659412,0.830163575,0.089745871
EMT-Serie2-1-C1,H20,7.84E-08,EC_11188360,EMT-Serie2-1-C1,2,1.126416121,0.02892518,-0.011285772,1.073778404,-0.222055238
EMT-Serie2-1-C1,I20,7.84E-08,EC_11190481,EMT-Serie2-1-C1,2,1.070846605,0.155726177,0.065296252,0.858860974,-0.075106229
EMT-Serie2-1-C1,J20,7.84E-08,EC_11261632,EMT-Serie2-1-C1,2,1.153031233,-0.00943227,-0.062877872,1.312358144,-0.258620157
EMT-Serie2-1-C1,K20,7.84E-08,EC_11259165,EMT-Serie2-1-C1,2,0.959130296,-0.048276504,0.009270455,0.988077535,-0.245496187
EMT-Serie2-1-C1,L20,7.84E-08,EC_11189359,EMT-Serie2-1-C1,2,1.063206174,-0.027677882,0.02216848,1.045394067,-0.249049991
EMT-Serie2-1-C1,M20,7.84E-08,EC_11189708,EMT-Serie2-1-C1,2,1.079758555,0.154317067,0.120515921,1.066838851,-0.069048035
EMT-Serie2-1-C1,N20,7.84E-08,EC_11176305,EMT-Serie2-1-C1,2,1.278971949,0.15165122,0.027811366,1.138843234,-0.131208227
EMT-Serie2-1-C1,O20,7.84E-08,EC_11188969,EMT-Serie2-1-C1,2,1.032293556,0.06237704,0.041515518,0.904333307,-0.165643129
EMT-Serie2-1-C1,P20,7.84E-08,EC_11190013,EMT-Serie2-1-C1,2,1.128695045,0.135029119,-0.017331721,0.835381284,-0.136873886
EMT-Serie2-1-C1,A21,2.35E-08,EC_2077640,EMT-Serie2-1-C1,2,0.91865299,0.095005009,0.010882709,0.313271243,-0.12918356
EMT-Serie2-1-C1,B21,2.35E-08,EC_11189194,EMT-Serie2-1-C1,2,1.115508226,0.17457184,0.080209593,0.754845947,-0.075317349
EMT-Serie2-1-C1,C21,2.35E-08,EC_11176960,EMT-Serie2-1-C1,2,1.034447968,0.05852862,-0.030632809,1.006261251,-0.173374037
EMT-Serie2-1-C1,D21,2.35E-08,EC_11262262,EMT-Serie2-1-C1,2,0.925214328,0.086563835,0.060056429,1.058751402,-0.102714039
EMT-Serie2-1-C1,E21,2.35E-08,EC_11189738,EMT-Serie2-1-C1,2,1.120447152,0.066025893,0.000806127,0.985546946,-0.18867274
EMT-Serie2-1-C1,F21,2.35E-08,EC_11188498,EMT-Serie2-1-C1,2,1.27282942,0.015939795,-0.008867392,1.187394015,-0.267739285
EMT-Serie2-1-C1,G21,2.35E-08,EC_11191643,EMT-Serie2-1-C1,2,1.014480975,0.283298476,0.087061669,0.972554851,0.061773906
EMT-Serie2-1-C1,H21,2.35E-08,EC_11188360,EMT-Serie2-1-C1,2,1.181178204,0.059759737,0.02337767,0.935248233,-0.219642617
EMT-Serie2-1-C1,I21,2.35E-08,EC_11190481,EMT-Serie2-1-C1,2,1.179650117,0.205007261,0.011688835,1.149565626,-0.049815122
EMT-Serie2-1-C1,J21,2.35E-08,EC_11261632,EMT-Serie2-1-C1,2,1.180563196,0.051891646,0.016122531,1.011609402,-0.206508703
EMT-Serie2-1-C1,K21,2.35E-08,EC_11259165,EMT-Serie2-1-C1,2,1.073453784,0.065211441,0.090286175,0.698077274,-0.171644417
EMT-Serie2-1-C1,L21,2.35E-08,EC_11189359,EMT-Serie2-1-C1,2,1.072638805,-0.012379939,0.027811366,1.274294957,-0.208462648
EMT-Serie2-1-C1,M21,2.35E-08,EC_11189708,EMT-Serie2-1-C1,2,1.086840574,0.043362824,0.1031842,1.118285461,-0.166263523
EMT-Serie2-1-C1,N21,2.35E-08,EC_11176305,EMT-Serie2-1-C1,2,1.294101889,-0.009712744,-0.032648126,1.02903655,-0.308029892
EMT-Serie2-1-C1,O21,2.35E-08,EC_11188969,EMT-Serie2-1-C1,2,1.11008635,0.05001463,-0.015719468,1.052568417,-0.197669476
EMT-Serie2-1-C1,P21,2.35E-08,EC_11190013,EMT-Serie2-1-C1,2,1.113157615,0.103544619,-0.017734784,0.642039081,-0.172494005
EMT-Serie2-1-C1,A22,7.06E-09,EC_2077640,EMT-Serie2-1-C1,2,0.765063346,0.042703441,-0.107214833,0.205525554,-0.165909479
EMT-Serie2-1-C1,B22,7.06E-09,EC_11189194,EMT-Serie2-1-C1,2,0.87621747,0.096861798,0.004030633,0.513866061,-0.108067644
EMT-Serie2-1-C1,C22,7.06E-09,EC_11176960,EMT-Serie2-1-C1,2,0.949561835,0.201574158,0.10197501,0.849103858,0.007713919
EMT-Serie2-1-C1,D22,7.06E-09,EC_11262262,EMT-Serie2-1-C1,2,0.913615965,0.030734773,-0.092301491,0.921943075,-0.195538088
EMT-Serie2-1-C1,E22,7.06E-09,EC_11189738,EMT-Serie2-1-C1,2,0.851737906,0.268655871,0.159613059,0.749158644,0.101037175
EMT-Serie2-1-C1,F22,7.06E-09,EC_11188498,EMT-Serie2-1-C1,2,0.926991436,0.041325345,-0.012091898,0.897498109,-0.175194811
EMT-Serie2-1-C1,G22,7.06E-09,EC_11191643,EMT-Serie2-1-C1,2,0.858910478,0.074298513,-0.001612253,0.957214787,-0.125205397
EMT-Serie2-1-C1,H22,7.06E-09,EC_11188360,EMT-Serie2-1-C1,2,1.06988825,0.064093592,-0.006449012,0.851190942,-0.192986402
EMT-Serie2-1-C1,I22,7.06E-09,EC_11190481,EMT-Serie2-1-C1,2,1.044933281,0.129879464,0.061668682,0.98296418,-0.085152153
EMT-Serie2-1-C1,J22,7.06E-09,EC_11261632,EMT-Serie2-1-C1,2,1.015303501,0.143812795,0.10197501,0.679502231,-0.081450503
EMT-Serie2-1-C1,K22,7.06E-09,EC_11259165,EMT-Serie2-1-C1,2,1.39169189,0.027738561,-0.016122531,1.446479351,-0.261344996
EMT-Serie2-1-C1,L22,7.06E-09,EC_11189359,EMT-Serie2-1-C1,2,1.118081448,0.019821926,0.075372834,0.919073335,-0.222758443
