Plate,Well,Class,G,Surface_nucleus,R,Nuclei,Eccentricity
4082_EMT-Serie2-1-C1_29112017_1156,J15,2,0.369945525,-0.334206051,0.828095356,0.33051189,-0.991599489
4082_EMT-Serie2-1-C1_29112017_1156,K15,2,0.138923035,-0.598088993,-0.232998653,0.116888351,-0.641256424
4082_EMT-Serie2-1-C1_29112017_1156,L15,2,0.554911873,3.048925211,-0.074600561,0.089480048,-0.357621768
4082_EMT-Serie2-1-C1_29112017_1156,M15,2,0.555719306,-0.167622986,0.889358592,0.675534059,-0.299418225
4082_EMT-Serie2-1-C1_29112017_1156,N15,2,1.048853483,0.711807382,0.160519847,0.05280129,0.59831468
4082_EMT-Serie2-1-C1_29112017_1156,O15,2,1.055316721,1.234447068,0.071822795,0.036678759,0.703947197
4082_EMT-Serie2-1-C1_29112017_1156,P15,2,0.318624466,1.102682995,-0.015411211,-0.271664651,-0.266233597
4082_EMT-Serie2-1-C1_29112017_1156,A16,2,0.466629993,1.630595691,-0.270549876,-0.698105603,-0.454905951
4082_EMT-Serie2-1-C1_29112017_1156,B16,2,0.548033598,-0.378996048,0.70824282,0.472793229,-0.053272808
4082_EMT-Serie2-1-C1_29112017_1156,C16,2,1.3077377,-0.223998923,0.566679207,0.510278114,0.55816441
4082_EMT-Serie2-1-C1_29112017_1156,D16,2,0.857854024,0.422709422,0.430269295,0.303506651,-0.010826746
4082_EMT-Serie2-1-C1_29112017_1156,E16,2,1.115787432,0.775401593,0.112496848,-0.02458686,0.974120164
4082_EMT-Serie2-1-C1_29112017_1156,F16,2,0.816735298,0.280778595,0.744905293,0.580814188,-0.421303905
4082_EMT-Serie2-1-C1_29112017_1156,G16,2,0.524052077,0.664656153,0.118149468,-0.052398227,0.585270408
4082_EMT-Serie2-1-C1_29112017_1156,H16,2,1.264909783,0.977097275,0.338098686,0.090689238,0.587722731
4082_EMT-Serie2-1-C1_29112017_1156,I16,2,0.521026089,-0.507383437,0.006360546,0.267230955,-0.304166341
4082_EMT-Serie2-1-C1_29112017_1156,J16,2,0.720250802,-0.229785776,0.897759313,0.598952035,0.050090005
4082_EMT-Serie2-1-C1_29112017_1156,K16,2,1.20034531,0.749905184,0.386233605,0.097138251,0.627220787
4082_EMT-Serie2-1-C1_29112017_1156,L16,2,1.040216966,0.584264164,0.126482768,0.056428859,0.799039942
4082_EMT-Serie2-1-C1_29112017_1156,M16,2,0.948656303,0.712578147,0.500649269,0.362756953,0.502021862
4082_EMT-Serie2-1-C1_29112017_1156,N16,2,1.066881127,1.284730294,0.125789675,0.038694075,0.83222457
4082_EMT-Serie2-1-C1_29112017_1156,O16,2,0.894407355,1.019880837,0.02156275,-0.003224506,0.861339386
4082_EMT-Serie2-1-C1_29112017_1156,P16,2,0.81681076,0.696269743,0.237122827,-0.037887948,0.197959876
4082_EMT-Serie2-1-C1_29112017_1156,A17,2,1.964456337,0.447055801,-0.221753283,0.145505844,0.047611594
4082_EMT-Serie2-1-C1_29112017_1156,B17,2,0.766557475,0.371838947,0.278612681,0.225312374,0.376092458
4082_EMT-Serie2-1-C1_29112017_1156,C17,2,1.078275745,0.46068488,0.202423669,0.189036679,0.756254729
4082_EMT-Serie2-1-C1_29112017_1156,D17,2,0.959077474,1.295007157,0.308353661,0.297057638,0.385327803
4082_EMT-Serie2-1-C1_29112017_1156,E17,2,1.143402403,0.991656166,0.133290993,0.002015316,1.16722757
4082_EMT-Serie2-1-C1_29112017_1156,F17,2,0.9875527,0.372316087,0.450893537,0.241434905,0.235944797
4082_EMT-Serie2-1-C1_29112017_1156,G17,2,0.772239691,0.867832193,0.282055224,0.161628376,0.570973885
4082_EMT-Serie2-1-C1_29112017_1156,H17,2,1.214135816,1.113693921,0.285140432,0.150745667,0.768490256
4082_EMT-Serie2-1-C1_29112017_1156,I17,2,1.161411182,0.810942413,0.554796839,0.209189843,0.431556703
4082_EMT-Serie2-1-C1_29112017_1156,J17,2,0.892113339,0.292291129,0.413687647,0.240225715,0.239231953
4082_EMT-Serie2-1-C1_29112017_1156,K17,2,1.006780175,1.118220634,0.183311017,0.087061669,0.684250346
4082_EMT-Serie2-1-C1_29112017_1156,L17,2,1.02842995,0.818319733,0.228730197,0.126964933,0.987347056
4082_EMT-Serie2-1-C1_29112017_1156,M17,2,1.117383433,0.930141796,0.196300446,0.162031439,0.56659101
4082_EMT-Serie2-1-C1_29112017_1156,N17,2,1.254028299,1.166179331,0.103338309,0.072148327,0.813779969
4082_EMT-Serie2-1-C1_29112017_1156,O17,2,1.098408753,0.996366395,0.013179558,-0.084240226,1.025331977
4082_EMT-Serie2-1-C1_29112017_1156,P17,2,0.866196242,1.186366028,0.031084017,-0.116485288,0.543763533
4082_EMT-Serie2-1-C1_29112017_1156,A18,2,1.610672305,0.119187149,-0.090641489,0.15598549,0.316167071
4082_EMT-Serie2-1-C1_29112017_1156,B18,2,0.946660358,0.306250535,0.177619292,0.088673922,0.609897994
4082_EMT-Serie2-1-C1_29112017_1156,C18,2,1.197047662,0.915056829,0.138274791,0.107214833,1.015861835
4082_EMT-Serie2-1-C1_29112017_1156,D18,2,1.036119431,0.940577707,0.10833694,0.075372834,1.051577053
4082_EMT-Serie2-1-C1_29112017_1156,E18,2,1.476208263,0.881008601,0.088931679,-0.026602177,1.426886854
4082_EMT-Serie2-1-C1_29112017_1156,F18,2,1.024362599,0.997932393,0.133513484,0.047561467,0.883723357
4082_EMT-Serie2-1-C1_29112017_1156,G18,2,1.011983214,1.468735089,0.134120277,-0.006449012,0.852704078
4082_EMT-Serie2-1-C1_29112017_1156,H18,2,0.914200788,0.641765663,0.317040249,0.141072148,0.898019879
4082_EMT-Serie2-1-C1_29112017_1156,I18,2,1.063889096,0.924673037,0.15211508,0.092301491,0.723461428
4082_EMT-Serie2-1-C1_29112017_1156,J18,2,1.068118688,0.838959101,0.111241459,0.077791213,0.938248415
4082_EMT-Serie2-1-C1_29112017_1156,K18,2,1.360179356,1.12654,0.200928259,0.103990326,1.021966554
4082_EMT-Serie2-1-C1_29112017_1156,L18,2,1.104373949,0.929689125,0.001326855,0.027811366,1.155983408
4082_EMT-Serie2-1-C1_29112017_1156,M18,2,1.030425895,1.26160735,0.136202254,0.141475212,0.784665154
4082_EMT-Serie2-1-C1_29112017_1156,N18,2,1.137659817,1.125438908,0.107193471,0.070536074,0.897237223
4082_EMT-Serie2-1-C1_29112017_1156,O18,2,1.303074208,1.043162827,0.047641393,0.00241838,1.257259138
4082_EMT-Serie2-1-C1_29112017_1156,P18,2,0.864000326,1.222824425,-0.040475834,-0.12777106,0.710182359
4082_EMT-Serie2-1-C1_29112017_1156,A19,2,1.20794801,0.373710804,-0.058261631,0.089480048,0.42498239
4082_EMT-Serie2-1-C1_29112017_1156,B19,2,1.104996502,1.058137686,0.162998262,0.142281338,0.639247606
4082_EMT-Serie2-1-C1_29112017_1156,C19,2,1.386137956,1.078446725,0.07666366,-0.02821443,1.247397668
4082_EMT-Serie2-1-C1_29112017_1156,D19,2,1.141885636,0.981477177,0.078308745,0.02700524,0.768516344
4082_EMT-Serie2-1-C1_29112017_1156,E19,2,1.283001569,0.946205513,0.0481511,0.076582023,1.233753359
4082_EMT-Serie2-1-C1_29112017_1156,F19,2,0.938337005,0.903911325,0.041497944,0.053204353,0.772455715
4082_EMT-Serie2-1-C1_29112017_1156,G19,2,0.855824121,2.774875515,0.161520382,0.070939137,0.835798701
4082_EMT-Serie2-1-C1_29112017_1156,H19,2,0.849157138,0.868566255,0.056848476,0.141878275,0.922438757
4082_EMT-Serie2-1-C1_29112017_1156,I19,2,0.784985062,0.376402364,0.170755782,0.080209593,0.960188881
4082_EMT-Serie2-1-C1_29112017_1156,J19,2,0.784886963,0.839583053,0.065539109,0.085449416,0.778769142
4082_EMT-Serie2-1-C1_29112017_1156,K19,2,0.907846968,0.9635049,0.177735257,0.094719871,0.746810675
4082_EMT-Serie2-1-C1_29112017_1156,L19,2,0.992035086,0.972827483,0.221490474,0.165255945,0.821032585
4082_EMT-Serie2-1-C1_29112017_1156,M19,2,0.9443022,0.726513085,0.176125231,0.108020959,0.891602098
4082_EMT-Serie2-1-C1_29112017_1156,N19,2,1.012492577,1.28766654,0.129880812,0.031035873,0.761394172
4082_EMT-Serie2-1-C1_29112017_1156,O19,2,0.913431086,1.250718769,0.118958526,0.02700524,0.753619786
4082_EMT-Serie2-1-C1_29112017_1156,P19,2,0.853209396,1.52562487,0.135977066,-0.016122531,0.561764629
4082_EMT-Serie2-1-C1_29112017_1156,A20,2,0.921245077,0.898503738,0.053231985,0.108424023,0.215595732
4082_EMT-Serie2-1-C1_29112017_1156,B20,2,1.2083555,0.923339491,0.077105945,-0.006852076,0.907490021
4082_EMT-Serie2-1-C1_29112017_1156,C20,2,1.381342407,1.130087965,0.031191891,-0.032648126,1.311079805
4082_EMT-Serie2-1-C1_29112017_1156,D20,2,1.081343237,0.973830701,-0.047925912,-0.062071745,1.139208474
4082_EMT-Serie2-1-C1_29112017_1156,E20,2,0.930998418,0.676217625,0.064475198,-0.031438936,1.085961754
4082_EMT-Serie2-1-C1_29112017_1156,F20,2,1.193131234,0.577731015,-0.026189214,0.02700524,1.181941509
4082_EMT-Serie2-1-C1_29112017_1156,G20,2,0.971290844,1.009347052,0.269583591,0.244659412,0.830163575
4082_EMT-Serie2-1-C1_29112017_1156,H20,2,1.126416121,1.032066261,0.02892518,-0.011285772,1.073778404
4082_EMT-Serie2-1-C1_29112017_1156,I20,2,1.070846605,0.844733719,0.155726177,0.065296252,0.858860974
4082_EMT-Serie2-1-C1_29112017_1156,J20,2,1.153031233,0.78235071,-0.00943227,-0.062877872,1.312358144
4082_EMT-Serie2-1-C1_29112017_1156,K20,2,0.959130296,0.710963211,-0.048276504,0.009270455,0.988077535
4082_EMT-Serie2-1-C1_29112017_1156,L20,2,1.063206174,0.85228232,-0.027677882,0.02216848,1.045394067
4082_EMT-Serie2-1-C1_29112017_1156,M20,2,1.079758555,1.219521147,0.154317067,0.120515921,1.066838851
4082_EMT-Serie2-1-C1_29112017_1156,N20,2,1.278971949,1.083756438,0.15165122,0.027811366,1.138843234
4082_EMT-Serie2-1-C1_29112017_1156,O20,2,1.032293556,1.092161445,0.06237704,0.041515518,0.904333307
4082_EMT-Serie2-1-C1_29112017_1156,P20,2,1.128695045,1.143423419,0.135029119,-0.017331721,0.835381284
4082_EMT-Serie2-1-C1_29112017_1156,A21,2,0.91865299,0.747776405,0.095005009,0.010882709,0.313271243
4082_EMT-Serie2-1-C1_29112017_1156,B21,2,1.115508226,1.067129941,0.17457184,0.080209593,0.754845947
4082_EMT-Serie2-1-C1_29112017_1156,C21,2,1.034447968,0.814979752,0.05852862,-0.030632809,1.006261251
4082_EMT-Serie2-1-C1_29112017_1156,D21,2,0.925214328,0.932539731,0.086563835,0.060056429,1.058751402
4082_EMT-Serie2-1-C1_29112017_1156,E21,2,1.120447152,1.102560652,0.066025893,0.000806127,0.985546946
4082_EMT-Serie2-1-C1_29112017_1156,F21,2,1.27282942,1.192483208,0.015939795,-0.008867392,1.187394015
4082_EMT-Serie2-1-C1_29112017_1156,G21,2,1.014480975,1.046307058,0.283298476,0.087061669,0.972554851
4082_EMT-Serie2-1-C1_29112017_1156,H21,2,1.181178204,1.560003426,0.059759737,0.02337767,0.935248233
4082_EMT-Serie2-1-C1_29112017_1156,I21,2,1.179650117,0.716627721,0.205007261,0.011688835,1.149565626
4082_EMT-Serie2-1-C1_29112017_1156,J21,2,1.180563196,0.947172027,0.051891646,0.016122531,1.011609402
4082_EMT-Serie2-1-C1_29112017_1156,K21,2,1.073453784,1.151008723,0.065211441,0.090286175,0.698077274
4082_EMT-Serie2-1-C1_29112017_1156,L21,2,1.072638805,0.281500422,-0.012379939,0.027811366,1.274294957
4082_EMT-Serie2-1-C1_29112017_1156,M21,2,1.086840574,0.86061392,0.043362824,0.1031842,1.118285461
4082_EMT-Serie2-1-C1_29112017_1156,N21,2,1.294101889,1.169360265,-0.009712744,-0.032648126,1.02903655
4082_EMT-Serie2-1-C1_29112017_1156,O21,2,1.11008635,0.948823666,0.05001463,-0.015719468,1.052568417
4082_EMT-Serie2-1-C1_29112017_1156,P21,2,1.113157615,1.189546962,0.103544619,-0.017734784,0.642039081
4082_EMT-Serie2-1-C1_29112017_1156,A22,2,0.765063346,0.470753759,0.042703441,-0.107214833,0.205525554
4082_EMT-Serie2-1-C1_29112017_1156,B22,2,0.87621747,0.652531901,0.096861798,0.004030633,0.513866061
4082_EMT-Serie2-1-C1_29112017_1156,C22,2,0.949561835,0.724934852,0.201574158,0.10197501,0.849103858
4082_EMT-Serie2-1-C1_29112017_1156,D22,2,0.913615965,1.017091403,0.030734773,-0.092301491,0.921943075
4082_EMT-Serie2-1-C1_29112017_1156,E22,2,0.851737906,0.774202625,0.268655871,0.159613059,0.749158644
4082_EMT-Serie2-1-C1_29112017_1156,F22,2,0.926991436,1.138652018,0.041325345,-0.012091898,0.897498109
4082_EMT-Serie2-1-C1_29112017_1156,G22,2,0.858910478,1.191749147,0.074298513,-0.001612253,0.957214787
4082_EMT-Serie2-1-C1_29112017_1156,H22,2,1.06988825,1.327795246,0.064093592,-0.006449012,0.851190942
4082_EMT-Serie2-1-C1_29112017_1156,I22,2,1.044933281,0.709996697,0.129879464,0.061668682,0.98296418
4082_EMT-Serie2-1-C1_29112017_1156,J22,2,1.015303501,1.129843278,0.143812795,0.10197501,0.679502231
4082_EMT-Serie2-1-C1_29112017_1156,K22,2,1.39169189,0.752657915,0.027738561,-0.016122531,1.446479351
4082_EMT-Serie2-1-C1_29112017_1156,L22,2,1.118081448,1.268458593,0.019821926,0.075372834,0.919073335
4082_EMT-Serie2-1-C1_29112017_1156,M22,2,0.839849018,0.945654967,0.141268307,0.121322048,0.87847956
4082_EMT-Serie2-1-C1_29112017_1156,N22,2,0.896565541,1.14550326,0.008852445,0.000403063,1.175028045
4082_EMT-Serie2-1-C1_29112017_1156,O22,2,0.876787201,1.397286419,0.076756701,-0.019750101,0.566799718
4082_EMT-Serie2-1-C1_29112017_1156,P22,2,0.937884238,1.045927793,0.164888761,0.077791213,0.468054577
4082_EMT-Serie2-1-C1_29112017_1156,A23,2,0.903922994,1.251819861,0.104403569,-0.115679162,0.104249824
4082_EMT-Serie2-1-C1_29112017_1156,B23,2,1.100272641,1.487576006,0.121846864,-0.020153164,0.29073074
4082_EMT-Serie2-1-C1_29112017_1156,C23,2,1.149077074,1.565141857,0.124445289,-0.183393793,1.095979755
4082_EMT-Serie2-1-C1_29112017_1156,D23,2,1.016159983,1.223925517,0.152315997,0.02700524,0.763481255
4082_EMT-Serie2-1-C1_29112017_1156,E23,2,1.017608836,1.463719001,0.187648917,-0.051189037,0.859591453
4082_EMT-Serie2-1-C1_29112017_1156,F23,2,0.87155775,0.983997455,0.101432977,0.035469569,0.764368266
4082_EMT-Serie2-1-C1_29112017_1156,G23,2,1.012462392,1.881277757,0.195453632,0.033454252,0.879418747
4082_EMT-Serie2-1-C1_29112017_1156,H23,2,0.785622708,0.954329129,0.059444204,-0.047561467,0.806501265
4082_EMT-Serie2-1-C1_29112017_1156,I23,2,0.821364834,1.148684194,0.035540579,-0.139459895,0.866322298
4082_EMT-Serie2-1-C1_29112017_1156,J23,2,0.989710886,0.861262341,0.13388565,0.089480048,0.779917038
4082_EMT-Serie2-1-C1_29112017_1156,K23,2,1.054513061,1.270783121,0.041822916,-0.027408303,0.969058986
4082_EMT-Serie2-1-C1_29112017_1156,L23,2,1.164938986,1.298188091,0.011054432,-0.061265619,0.876705539
4082_EMT-Serie2-1-C1_29112017_1156,M23,2,0.913627284,1.033595556,0.038985819,0.041112455,0.984686024
4082_EMT-Serie2-1-C1_29112017_1156,N23,2,0.932232206,0.971310422,0.048153797,0.00362757,0.888106233
4082_EMT-Serie2-1-C1_29112017_1156,O23,2,0.959205757,0.859684109,0.088996404,-0.063683998,0.898019879
4082_EMT-Serie2-1-C1_29112017_1156,P23,2,0.978165346,1.108066114,0.015411211,-0.008464329,0.602984529
4082_EMT-Serie2-1-C1_29112017_1156,A24,2,0.804548339,1.090815665,0.062805841,-0.099153567,-0.038480603
4082_EMT-Serie2-1-C1_29112017_1156,B24,2,0.796357042,1.012907251,0.178193724,-0.008464329,0.011139809
4082_EMT-Serie2-1-C1_29112017_1156,C24,2,0.951105014,1.401323758,0.060806119,-0.343812979,0.553598915
4082_EMT-Serie2-1-C1_29112017_1156,D24,2,0.918445472,1.559024677,0.184028382,-0.167674325,-0.010252798
4082_EMT-Serie2-1-C1_29112017_1156,E24,2,1.015356323,1.220132865,0.211347581,-0.163643692,0.420703869
4082_EMT-Serie2-1-C1_29112017_1156,F24,2,1.014092351,1.150152318,0.110273286,-0.051189037,0.204299392
4082_EMT-Serie2-1-C1_29112017_1156,G24,2,1.071857783,1.299411527,0.073110546,-0.068923821,0.380449245
4082_EMT-Serie2-1-C1_29112017_1156,H24,2,0.810132457,1.233101288,0.109946966,-0.142684401,0.421930031
4082_EMT-Serie2-1-C1_29112017_1156,I24,2,1.090009938,1.02443202,0.071828188,-0.082224909,0.762750776
4082_EMT-Serie2-1-C1_29112017_1156,J24,2,0.665247244,0.858937813,0.198193643,0.196694881,0.119172471
4082_EMT-Serie2-1-C1_29112017_1156,K24,2,0.959715119,1.376977379,-0.034389019,-0.207174526,0.612219874
4082_EMT-Serie2-1-C1_29112017_1156,L24,2,0.906522627,1.150397005,0.214722702,0.073357517,0.507396102
4082_EMT-Serie2-1-C1_29112017_1156,M24,2,0.856993768,0.96322351,0.202570648,0.036678759,1.104432444
4082_EMT-Serie2-1-C1_29112017_1156,N24,2,0.898067216,0.658159707,0.200643741,0.041918581,0.610654562
4082_EMT-Serie2-1-C1_29112017_1156,O24,2,0.965702954,1.476320393,0.01927716,-0.159613059,0.659309697
4082_EMT-Serie2-1-C1_29112017_1156,P24,2,0.656007039,0.970380611,0.141717334,0.014107215,-0.043750489
4083_EMT-Serie2-1-C2_29112017_1222,A01,1,-0.017945178,-0.391648175,1.000758613,0.899026764,-0.305936435
4083_EMT-Serie2-1-C2_29112017_1222,B01,1,-0.003622817,0.138780039,1.007310019,0.988240065,-0.053657763
4083_EMT-Serie2-1-C2_29112017_1222,C01,1,0.045040211,0.088959445,1.006881905,0.930251419,-0.156957544
4083_EMT-Serie2-1-C2_29112017_1222,D01,1,-0.027487824,0.220527832,1.014297906,1.01216545,-0.024939896
4083_EMT-Serie2-1-C2_29112017_1222,E01,1,0.031997286,0.094176384,1.009541234,1.02838605,-0.053578505
4083_EMT-Serie2-1-C2_29112017_1222,F01,1,0,0,1.002768101,0.915652879,-0.156481995
4083_EMT-Serie2-1-C2_29112017_1222,G01,1,0.002889933,0.324500732,1.007450864,0.930656934,0.062640353
4083_EMT-Serie2-1-C2_29112017_1222,H01,1,-0.00560918,0.069484444,1.013706634,1,0.033420517
4083_EMT-Serie2-1-C2_29112017_1222,I01,1,-0.020194326,-0.259064728,0.989986027,0.982562855,0.021901667
4083_EMT-Serie2-1-C2_29112017_1222,J01,1,-0.021351437,-0.368998159,0.988361423,1.071776156,0.097857388
4083_EMT-Serie2-1-C2_29112017_1222,K01,1,0.008553163,0.259796516,0.992875451,0.972830495,0.001109614
4083_EMT-Serie2-1-C2_29112017_1222,L01,1,-0.00464978,0.03827723,0.998302882,1.009326845,-0.12726216
4083_EMT-Serie2-1-C2_29112017_1222,M01,1,0.009885228,0.395625797,1.002787625,0.95296026,-0.074027106
4083_EMT-Serie2-1-C2_29112017_1222,N01,1,0.010413644,-0.091202021,0.996156732,1.023925385,0.05637896
4083_EMT-Serie2-1-C2_29112017_1222,O01,1,-0.025890378,-0.057032246,0.981553428,0.946472019,-0.195212808
4083_EMT-Serie2-1-C2_29112017_1222,P01,1,-0.024590993,0.200486285,0.995954528,0.912408759,-0.176375789
4083_EMT-Serie2-1-C2_29112017_1222,A02,1,-0.030834912,-0.174295359,1.00423652,1.005271695,-0.1511717
4083_EMT-Serie2-1-C2_29112017_1222,B02,1,-0.013252371,-0.501605212,1.006570929,1.00973236,-0.13621833
4083_EMT-Serie2-1-C2_29112017_1222,C02,1,0.061702397,0.270914971,1.015597589,0.939172749,-0.026815672
4083_EMT-Serie2-1-C2_29112017_1222,D02,1,0.007940115,-0.076330202,1.015228044,0.97323601,0
4083_EMT-Serie2-1-C2_29112017_1222,E02,1,0.033885504,-0.286258911,1.015527864,1.033657745,0.03371113
4083_EMT-Serie2-1-C2_29112017_1222,F02,1,-0.003241618,0.382430008,0.999212102,0.974452555,0.204221817
4083_EMT-Serie2-1-C2_29112017_1222,G02,1,0.017319329,0.006904773,0.999450563,0.99756691,0.087316055
4083_EMT-Serie2-1-C2_29112017_1222,H02,1,-0.005425336,-0.045512488,1.003903232,0.99756691,-0.051887665
4083_EMT-Serie2-1-C2_29112017_1222,I02,1,0.003812706,-0.039150654,0.998570628,1.001216545,0.043935431
4083_EMT-Serie2-1-C2_29112017_1222,J02,1,0.01148399,-0.173079647,0.988069971,1.00892133,0.097011968
4083_EMT-Serie2-1-C2_29112017_1222,K02,1,0.008641351,-0.121346962,0.993350979,1.025547445,0.223217352
4083_EMT-Serie2-1-C2_29112017_1222,L02,1,0.026905855,0.035751381,1,1.055150041,0.084700536
4083_EMT-Serie2-1-C2_29112017_1222,M02,1,-0.003677935,-0.033390775,0.982966066,1.03325223,0.065203033
4083_EMT-Serie2-1-C2_29112017_1222,N02,1,-0.02158222,-0.173705207,0.978425543,1.011759935,0.147155954
4083_EMT-Serie2-1-C2_29112017_1222,O02,1,0.081657763,-0.067277277,0.998558077,1,-0.141872077
4083_EMT-Serie2-1-C2_29112017_1222,P02,1,-0.003837242,0.151952221,0.999548179,0.905920519,-0.396422816
4083_EMT-Serie2-1-C2_29112017_1222,A03,0,0.711696565,0.552370049,0.006862381,-0.221005677,0.882962141
4083_EMT-Serie2-1-C2_29112017_1222,B03,0,1.343868947,1.234467211,0.037877668,-0.094890511,1.160312805
4083_EMT-Serie2-1-C2_29112017_1222,C03,0,0.884420463,0.721979604,0,-0.01378751,0.839211646
4083_EMT-Serie2-1-C2_29112017_1222,D03,0,1.061592873,1.178992965,-0.012954994,-0.057583131,1.22799926
4083_EMT-Serie2-1-C2_29112017_1222,E03,0,1.057105245,1.297377367,-0.043755526,-0.090429846,1.034292357
4083_EMT-Serie2-1-C2_29112017_1222,F03,0,1,0.7519475,0.088287793,0.087591241,0.753982722
4083_EMT-Serie2-1-C2_29112017_1222,G03,0,0.988855605,1.047589821,-0.001227168,-0.04298459,1.098676389
4083_EMT-Serie2-1-C2_29112017_1222,H03,0,0.969244457,1.059192201,0.074323175,0.103000811,0.916646852
4083_EMT-Serie2-1-C2_29112017_1222,I03,0,0.831564596,0.70315377,-0.035177898,0.02919708,0.782357137
4083_EMT-Serie2-1-C2_29112017_1222,J03,0,1.086153925,0.970728483,-0.051245436,0,0.999920742
4083_EMT-Serie2-1-C2_29112017_1222,K03,0,1.125241094,1.45105283,-0.042019361,-0.064071371,1
4083_EMT-Serie2-1-C2_29112017_1222,L03,0,0.977533412,0.946071951,-0.027618261,0.023925385,0.90264458
4083_EMT-Serie2-1-C2_29112017_1222,M03,0,1.148337088,0.693345451,-0.090823012,-0.100567721,1.32493197
4083_EMT-Serie2-1-C2_29112017_1222,N03,0,0.94950885,1.010882395,0.184743229,0.080291971,0.949512562
4083_EMT-Serie2-1-C2_29112017_1222,O03,0,0.768940493,0.882548038,0.027819071,0.134225466,0.367467174
4083_EMT-Serie2-1-C2_29112017_1222,P03,0,0.858845961,1.485989802,-0.029411601,-0.070965126,0.347282767
4083_EMT-Serie2-1-C2_29112017_1222,A04,0,1.026474161,0.877083235,0.01468558,-0.070154096,0.648225939
4083_EMT-Serie2-1-C2_29112017_1222,B04,0,1.057670644,1.215228271,-0.000879936,-0.027169505,0.780560619
4083_EMT-Serie2-1-C2_29112017_1222,C04,0,1.112532075,0.965299089,-0.030986002,-0.045012165,1.239253917
4083_EMT-Serie2-1-C2_29112017_1222,D04,0,0.808361923,0.413153298,-0.036073173,0.025547445,1.209452855
4083_EMT-Serie2-1-C2_29112017_1222,E04,0,1.132210786,0.612907795,-0.039958276,-0.055961071,1.389791551
4083_EMT-Serie2-1-C2_29112017_1222,F04,0,0.901368193,1.106758416,0.059265261,0.057988646,1.076352012
4083_EMT-Serie2-1-C2_29112017_1222,G04,0,0.994939862,1.054211321,0.018222056,0.01216545,1.112916435
4083_EMT-Serie2-1-C2_29112017_1222,H04,0,1.091025597,0.989023181,0.010210599,0.055150041,1.003381681
4083_EMT-Serie2-1-C2_29112017_1222,I04,0,1.006617651,0.76822388,-0.003349612,0.069343066,0.991360862
4083_EMT-Serie2-1-C2_29112017_1222,J04,0,1.223396402,1.145000236,0.051850654,0.01540957,1.046418853
4083_EMT-Serie2-1-C2_29112017_1222,K04,0,0.994822515,0.886100751,0.094961916,0.145579886,0.973025812
4083_EMT-Serie2-1-C2_29112017_1222,L04,0,1.069174191,1,0.063660755,0.008515815,1.129983356
4083_EMT-Serie2-1-C2_29112017_1222,M04,0,1.140705987,0.925723526,-0.107481823,-0.092051906,1.664790891
4083_EMT-Serie2-1-C2_29112017_1222,N04,0,0.913860299,1.120331901,-0.00129271,0.010137875,0.754986658
